Criterion ID,Task ID,Prompt,Specified Prompt,Workflow,Hurdle Tag,Criteria type,Criterion Grounding Check,Description
7932,502,"Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn?","Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,Recommends playing the purple 4 as the third card
7933,502,"Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn?","Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Hurdle,Provides instruction for using recommended strategy,Not Grounded,"Only recommends playing any of the following cards: orange skip, purple skip, orange 8, blue 8, purple 4"
7934,502,"Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn?","Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,States the player will have two cards left before the opponent's turn
8073,504,"Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others.","Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Hurdle,Provides instruction for using recommended strategy,Not Grounded,Recommends launching Bomb Bird first
8077,504,"Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others.","Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides game/strategy explanation,Not Grounded,States that launching Red Bird fails to cause sufficient damage
8074,504,"Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others.","Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides game/strategy explanation,Not Grounded,Recommends aiming in a high arc toward the base of the second wooden tower above the hidden TNT
8075,504,"Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others.","Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides game/strategy explanation,Not Grounded,States that launching Bomb Bird results in a TNT chain explosion that collapses both towers
8076,504,"Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others.","Persona: I am playing Angry Birds 2 where I can choose which bird to launch first. My available birds are Red Bird, Blue Bird, and Bomb Bird. In front of me stand two structures. The first tower is made of glass and holds one small pig. Behind it stands a larger wooden tower with the main pig on top. Beneath this wooden tower lies a TNT box buried under the structure, hidden behind the front glass tower. I want to destroy all pigs using as few birds as possible.

Prompt: Which bird should I launch first, and where should I aim? Explain why I should choose that bird instead of the others. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides game/strategy explanation,Not Grounded,States that launching Blue Bird first fails to reach the hidden TNT
8111,530,"Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest.","Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Hurdle,Provides instruction for using recommended strategy,Not Grounded,"Recommends playing one of the following cards: Attack, Skip"
8112,530,"Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest.","Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides game/strategy explanation,Not Grounded,States that playing the Attack card shifts the player’s biggest risk to the next player
8115,530,"Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest.","Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides game/strategy explanation,Not Grounded,States that playing the Defuse card is invalid as a proactive move
8114,530,"Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest.","Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides game/strategy explanation,Not Grounded,States that playing the Shuffle card risks drawing an Exploding Kitten
8113,530,"Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest.","Persona: I’m in a 4-player match of Exploding Kittens. It’s mid-game, and the deck has already thinned out after several rounds. Player A played See the Future, then ended their turn with a Skip. Now it’s my turn. My hand has 1 Defuse, 1 Attack, 1 Skip, and 1 Shuffle. No one has used a Shuffle card recently and all players are still in the game.

Prompt: Suggest which card to play this turn and explain why it’s better than the rest. Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides game/strategy explanation,Not Grounded,States that playing the Skip card keeps the player safe this turn
