Criterion ID,Task ID,Prompt,Specified Prompt,Workflow,Hurdle Tag,Criteria type,Criterion Grounding Check,Description
8102,483,"Persona: I'm a 22-year-old woman and just moved away to college. I have to cook dinner for my boyfriend and his parents this weekend. I'm pretty nervous and don't know why I agreed to this. I eat vegan, but they don't, but I do want to impress them, so I'm a bit stumped. I do not want to go near meat. I also figure it would be good to know how much protein they're getting, since they'll probably debate vegan vs carnivore with me. 

Prompt: Give me two sets of recipes for a 3 course meal, so I can mix and match and decide what to go with.","Persona: I'm a 22-year-old woman and just moved away to college. I have to cook dinner for my boyfriend and his parents this weekend. I'm pretty nervous and don't know why I agreed to this. I eat vegan, but they don't, but I do want to impress them, so I'm a bit stumped. I do not want to go near meat. I also figure it would be good to know how much protein they're getting, since they'll probably debate vegan vs carnivore with me. 

Prompt: Give me two sets of recipes for a 3 course meal, so I can mix and match and decide what to go with. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Meets serving/portion requirement,Not Grounded,States that each recommended recipe yields at least 4 portions
8312,483,"Persona: I'm a 22-year-old woman and just moved away to college. I have to cook dinner for my boyfriend and his parents this weekend. I'm pretty nervous and don't know why I agreed to this. I eat vegan, but they don't, but I do want to impress them, so I'm a bit stumped. I do not want to go near meat. I also figure it would be good to know how much protein they're getting, since they'll probably debate vegan vs carnivore with me. 

Prompt: Give me two sets of recipes for a 3 course meal, so I can mix and match and decide what to go with.","Persona: I'm a 22-year-old woman and just moved away to college. I have to cook dinner for my boyfriend and his parents this weekend. I'm pretty nervous and don't know why I agreed to this. I eat vegan, but they don't, but I do want to impress them, so I'm a bit stumped. I do not want to go near meat. I also figure it would be good to know how much protein they're getting, since they'll probably debate vegan vs carnivore with me. 

Prompt: Give me two sets of recipes for a 3 course meal, so I can mix and match and decide what to go with. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Provides dietary information,Not Grounded,Provides the grams of protein for a serving of each recommended recipe
8313,483,"Persona: I'm a 22-year-old woman and just moved away to college. I have to cook dinner for my boyfriend and his parents this weekend. I'm pretty nervous and don't know why I agreed to this. I eat vegan, but they don't, but I do want to impress them, so I'm a bit stumped. I do not want to go near meat. I also figure it would be good to know how much protein they're getting, since they'll probably debate vegan vs carnivore with me. 

Prompt: Give me two sets of recipes for a 3 course meal, so I can mix and match and decide what to go with.","Persona: I'm a 22-year-old woman and just moved away to college. I have to cook dinner for my boyfriend and his parents this weekend. I'm pretty nervous and don't know why I agreed to this. I eat vegan, but they don't, but I do want to impress them, so I'm a bit stumped. I do not want to go near meat. I also figure it would be good to know how much protein they're getting, since they'll probably debate vegan vs carnivore with me. 

Prompt: Give me two sets of recipes for a 3 course meal, so I can mix and match and decide what to go with. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Meets serving/portion requirement,Not Grounded,Provides a suggested portion size for each recommended recipe
8139,491,"Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from.","Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from. Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Not,Meets quantity/duration requirement,Not Grounded,Provides seven baked good recipes
8140,491,"Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from.","Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from. Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Not,Provides preparation instructions,Not Grounded,Provides step-by-step instructions for each recipe
8141,491,"Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from.","Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from. Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Not,Provides shopping/ingredient list,Not Grounded,Provides a list of ingredients for each recipe
8143,491,"Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from.","Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from. Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Hurdle,Meets dietary requirements,Not Grounded,Recommends only recipes that do not use refined sugars
8145,491,"Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from.","Persona: My 95-year-old father just went through a long hospital stay. He's doing OK now. Considering his age, he pulled through quite well. I'm his youngest at 59 years old. I have two older sisters. I'm the only male. We wanted to thank the 8 hospital staff for all their help, since we've gotten to know them fairly well, so we've decided to make some baked goods. Personally though, I think because they're doctors and nurses, we should probably not be too decadent with what we make for them. My sisters don't seem to care, but since they are healthcare professionals, I'd like recipes for some things that don't use refined sugars, so they're at least a little healthy. 

Prompt: I'd like you to give me 7 to choose from. Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Not,Meets serving/portion requirement,Not Grounded,States that each recommended recipe yields at least 8 portions
8196,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Hurdle,Meets quantity/duration requirement,Not Grounded,Provides a meal plan that covers seven days
8197,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Provides preparation instructions,Not Grounded,Provides step-by-step instructions for each recipe
8198,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Provides shopping/ingredient list,Not Grounded,Provides a list of ingredients for each recipe
8199,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Meets serving/portion requirement,Not Grounded,Provides the portion size of each recipe
8200,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Provides dietary information,Not Grounded,Provides the calorie count for a serving of each recipe
8201,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Meets dietary requirements,Not Grounded,Recommends only recipes that include a lean protein source
8202,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Meets dietary requirements,Not Grounded,Includes at least one meal across each day that is high in vitamin D source
8204,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Meets dietary requirements,Not Grounded,Recommends at least one meal each day that is high in calcium
8205,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Meets dietary requirements,Not Grounded,"Does not recommend ingredients that can lead to hot flashes, including but not limited to: alcohol, caffeine, spicy chili, high-sugar foods, MSG, nitrates and sulfites"
8206,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Other,Not Grounded,Recommends consulting a doctor about menopause and weight loss
8207,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Hurdle,Meets quantity/duration requirement,Not Grounded,"Provides lunch, and dinner for each day"
8208,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Provides dietary information,Not Grounded,Provides a brief explanation for why each meal is appropriate for menopause-related goals
8606,501,"Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it.","Persona: I am a forty-six-year-old woman struggling with menopause. My doctor is recommending a balanced diet rich in fruits, vegetables, whole grains, and lean proteins like fish, beans, and nuts, but I am also counting calories because of how much weight I've put on unexpectedly. It's so frustrating! The doctor also mentioned I need to prioritize including calcium and vitamin D for bone health and avoid caffeine, alcohol, and spicy foods to reduce my hot flashes. It's overwhelming and I don't know what to cook. I need recipes to inspire me, and I need to know why they're appropriate for menopause.

Prompt: Make me a meal plan of lunch and dinner for 7 days, with recipes. I want to understand why each meal is good for me and how to make it. Please explicitly state whether your meal plan has each of the characteristics that I want.",Meal Plan,Not,Meets dietary requirements,Not Grounded,"Recommends recipes that include any of the following: fruits, vegetables, whole grains"
8348,518,"Persona: I am a 50-year-old guy and I did a lot of gardening this year, as did my devoutly Jewish neighbours. We all ended up planting nasturtiums, and now we have so many we needed to figure out what to do with them. We came up with a challenge, and it won't be easy. We are going to have a little soirée where we all bring one main dish that has nasturtiums in it. I don't need a lot of food, just enough for 6, but I need some recipes to check out.

Prompt: Give me 8 to choose from. ","Persona: I am a 50-year-old guy and I did a lot of gardening this year, as did my devoutly Jewish neighbours. We all ended up planting nasturtiums, and now we have so many we needed to figure out what to do with them. We came up with a challenge, and it won't be easy. We are going to have a little soirée where we all bring one main dish that has nasturtiums in it. I don't need a lot of food, just enough for 6, but I need some recipes to check out.

Prompt: Give me 8 to choose from.  Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Not,Meets quantity/duration requirement,Not Grounded,Provides recipes for eight main dishes
8350,518,"Persona: I am a 50-year-old guy and I did a lot of gardening this year, as did my devoutly Jewish neighbours. We all ended up planting nasturtiums, and now we have so many we needed to figure out what to do with them. We came up with a challenge, and it won't be easy. We are going to have a little soirée where we all bring one main dish that has nasturtiums in it. I don't need a lot of food, just enough for 6, but I need some recipes to check out.

Prompt: Give me 8 to choose from. ","Persona: I am a 50-year-old guy and I did a lot of gardening this year, as did my devoutly Jewish neighbours. We all ended up planting nasturtiums, and now we have so many we needed to figure out what to do with them. We came up with a challenge, and it won't be easy. We are going to have a little soirée where we all bring one main dish that has nasturtiums in it. I don't need a lot of food, just enough for 6, but I need some recipes to check out.

Prompt: Give me 8 to choose from.  Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Not,Provides preparation instructions,Not Grounded,Provides step-by-step instructions for each recipe
8351,518,"Persona: I am a 50-year-old guy and I did a lot of gardening this year, as did my devoutly Jewish neighbours. We all ended up planting nasturtiums, and now we have so many we needed to figure out what to do with them. We came up with a challenge, and it won't be easy. We are going to have a little soirée where we all bring one main dish that has nasturtiums in it. I don't need a lot of food, just enough for 6, but I need some recipes to check out.

Prompt: Give me 8 to choose from. ","Persona: I am a 50-year-old guy and I did a lot of gardening this year, as did my devoutly Jewish neighbours. We all ended up planting nasturtiums, and now we have so many we needed to figure out what to do with them. We came up with a challenge, and it won't be easy. We are going to have a little soirée where we all bring one main dish that has nasturtiums in it. I don't need a lot of food, just enough for 6, but I need some recipes to check out.

Prompt: Give me 8 to choose from.  Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Not,Provides shopping/ingredient list,Not Grounded,Provides a list of ingredients for each recipe
8352,518,"Persona: I am a 50-year-old guy and I did a lot of gardening this year, as did my devoutly Jewish neighbours. We all ended up planting nasturtiums, and now we have so many we needed to figure out what to do with them. We came up with a challenge, and it won't be easy. We are going to have a little soirée where we all bring one main dish that has nasturtiums in it. I don't need a lot of food, just enough for 6, but I need some recipes to check out.

Prompt: Give me 8 to choose from. ","Persona: I am a 50-year-old guy and I did a lot of gardening this year, as did my devoutly Jewish neighbours. We all ended up planting nasturtiums, and now we have so many we needed to figure out what to do with them. We came up with a challenge, and it won't be easy. We are going to have a little soirée where we all bring one main dish that has nasturtiums in it. I don't need a lot of food, just enough for 6, but I need some recipes to check out.

Prompt: Give me 8 to choose from.  Please explicitly state whether each of your recommended dishes meets each of the dish feature requirements that I want.",Potluck,Hurdle,Meets dish feature requirements,Not Grounded,Recommends only recipes containing nasturtiums
